id,listing_url,scrape_id,last_scraped,name,description,host_since,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,review_scores_accuracy,rating_vs_accuracy
3025409,https://www.airbnb.com/rooms/3025409,20250926170004.0,2025-09-27,CARNAVAL  ATLANTICA FRENTE MAR,"APARTMENT- 2 BEDROOMS, KITCHEN ROOM, BATHROOM. GREAT LOCATION, BANKS, SUPERMARKETS, SHOPPING, RESTAURANTS, CURRENCY EXCHANGE, SEA FRONT",2014-05-12,LEME,-22.96263,-43.17022,Entire home/apt,4.0,2.0,2.0,2.0,1500.0,,,False
1299279412718421380,https://www.airbnb.com/rooms/1299279412718421380,20250926170004.0,2025-09-27,AP  GARDEN  ATRÁS DO COPACABANA PALACE E METRO,"ENTIRE APARTMENT RENOVATED, DIVIDED INTO BEDROOM, LIVING ROOM, OUTDOOR AREA AND EQUIPPED KITCHEN! BATHROOM WITH BLINDEX AND GAS SHOWER!<BR />TWO  BLOCKS  FROM COPACABANA BEACH AND 5 METERS FROM THE METRO.<BR />GREAT AVAILABILITY OF PUBLIC TRANSPORTATION.<BR />AREA WITH PLENTY OF COMMERCE, RESTAURANTS, 24-HOUR SUPERMARKETS…<BR /><BR />GROUND FLOOR APARTMENT BACK , ENSURING PEACE OF MIND YOUR STAY!",2015-05-12,COPACABANA,-22.96471,-43.18052,Entire home/apt,6.0,1.0,1.0,2.0,152.0,4.79,4.79,True
33407567,https://www.airbnb.com/rooms/33407567,20250926170004.0,2025-09-27,QUARTO E SALA EM BOTAFOGO BEM PRÓXIMO AO METRÔ,"BEDROOM AND LIVING ROOM IN BOTAFOGO. NEXT TO THE SUBWAY, SHOPPING MALLS AND BEACHES IN THE SOUTH ZONE. BUILDING WITH 24-HOUR DOORMAN. IDEAL FOR UP TO FOUR PEOPLE. ANFRITRIÃO DOMINA LIBRAS, BRAZILIAN SIGN LANGUAGE",2018-09-25,BOTAFOGO,-22.95328,-43.18331,Entire home/apt,4.0,1.0,1.0,2.0,736.0,4.29,4.29,True
1202105890285957762,https://www.airbnb.com/rooms/1202105890285957762,20250926170004.0,2025-09-27,FLAT GOLDEN COAST,"WE OFFER COMFORT, TRANQUILITY IN FRONT OF ONE OF THE  BEST BEACH IN RIO DE JANEIRO. <BR />WITH CONCIERGE 24 FOR YOUR SAFETY AND AN ATTACHED RESTAURANT AT THE ENTRANCE OF THE CONDOMINIUM.",2024-07-16,BARRA DA TIJUCA,-23.01051,-43.35714,Entire home/apt,2.0,1.0,1.0,1.0,412.0,,,False
1515965556889602185,https://www.airbnb.com/rooms/1515965556889602185,20250926170004.0,2025-09-27,APARTAMENTO COM SUÍTE!,"NOT ONLY IS THE APARTMENT WONDERFUL, BUT THE ENTIRE CONDOMINIUM SPACE IS WONDERFUL! IT HAS A SWIMMING POOL, HYDRO, FITNESS CENTER, SAUNA, POOL TABLE, LAUNDRY, RESTAURANT, AMONG MANY OTHER THINGS! AND IT'S LOCATED IN THE HEART OF COPACABANA, COME AND ENJOY IT WITH YOUR FRIENDS AND FAMILY!",2024-11-26,COPACABANA,-22.965443637268187,-43.181288950145245,Entire home/apt,4.0,2.0,1.0,1.0,250.0,,,False
16898126,https://www.airbnb.com/rooms/16898126,20250926170004.0,2025-09-27,APARTAMENTO PRÁTICO NO CENTRO DO RIO DE JANEIRO,"MY APARTMENT IS IN THE CITY CENTER, CLOSE TO LAPA, PETROBRÁS AND INCA HOSPITAL. THE APARTMENT IS LARGE AND FEATURES A DOUBLE BED, A SOFA BED AND EXTRA MATTRESS, PLUS FULL KITCHEN AND SERVICE AREA WITH WASHER. MY PLACE IS GOOD FOR COUPLES, BUSINESS TRAVELERS, AND FAMILIES.<BR /><BR />ATTENTION! THE APARTMENT HAS A SINGLE-PHASE POWER SYSTEM. USE ELECTRICAL EQUIPMENT SPARINGLY. AVOID TURNING ON EQUIPMENT AT THE SAME TIME (AIR CONDITIONING, ELECTRIC SHOWER AND MICROWAVE OVEN).",2014-02-04,CENTRO,-22.91165,-43.18847,Entire home/apt,4.0,1.5,2.0,3.0,598.0,4.93,5.0,False
1325427769105706306,https://www.airbnb.com/rooms/1325427769105706306,20250926170004.0,2025-09-27,LINDO APARTAMENTO EM BOTAFOGO,"LINDO AND COZY APARTMENT, WITH A VIEW OF CHRIST THE REDEEMER, IN BOTAFOGO. LOCATED A BLOCK FROM ENSEADA AND SURROUNDED BY MALLS, BARS, RESTAURANTS, BAKERIES, SUPERMARKETS, CINEMA, ETC. <BR /><BR />THE METRO STATION IS A 5 MINUTE WALK FROM SPACE. <BR /><BR />THERE IS A BICYCLE STATION OF ITAÚ IN FRONT OF THE BUILDING.<BR /><BR />THE URCA DISTRICT IS A 15-MINUTE WALK FROM THE APARTMENT.<BR /><BR />QUIET LOCATION, WITH LOTS OF VEGETATION IN THE SURROUNDINGS.<BR /><BR />STAY IN THE BEST AREA OF RIO DE JANEIRO!",2014-11-24,BOTAFOGO,-22.94459,-43.18272,Entire home/apt,3.0,1.0,2.0,2.0,648.0,5.0,5.0,True
1195837448384022146,https://www.airbnb.com/rooms/1195837448384022146,20250926170004.0,2025-09-27,CONFORTO DO MARACANÃ,"SPACIOUS AND QUIET TREE-LINED STREET APARTMENT. LOCATED NEAR MARACANÃ STADIUM, COLÉGIO MILITAR, THE PETROBRAS EDIHB BUILDING, THE ESTÁCIO DE SÁ CAMPUS MARACANÃ AND THE UNIVERSITY VEIGA DE ALMEIDA CAMPUS TIJUCA. NEXT TO THE METRO STATION SÃO FRANCISCO XAVIER, SUPERMARKETS, HORTIFRÚTIS, BAKERIES, RESTAURANTS AND PHARMACIES. COSY SPACE WITH GOOD INFRASTRUCTURE PERFECT FOR LONG STAYS.",2024-07-07,MARACANÃ,-22.9162128,-43.22514049999999,Entire home/apt,4.0,2.0,3.0,7.0,468.0,5.0,5.0,True
1050604592912820183,https://www.airbnb.com/rooms/1050604592912820183,20250926170004.0,2025-09-27,RENOVATED AND CHARMING CLOSE TO LEBLON BEACH!,"APARTMENT COMPLETELY RENOVATED, MODERN, SUPER COZY AND WELL LOCATED. IDEAL FOR PEOPLE AND FAMILIES WHO COME FOR LEISURE OR WORK AND WHO ARE LOOKING FOR COMFORT, A PRIME LOCATION AND WHO CAN DO EVERYTHING ON FOOT. LOCATED 10 MINUTES WALK FROM THE BEACH, SHOPPING LEBLON AND RIO DESIGN LEBLON SHOPPING MALL, 5 MINUTES FROM THE METRO STATION AND NEXT TO THE TRENDY RUA DIAS FERREIRA, ALL THE SHOPS, THE BEST BARS AND RESTAURANTS, CINEMAS AND GYMS.",2023-04-06,LEBLON,-22.981651797126293,-43.22314382772875,Entire home/apt,5.0,2.0,2.0,3.0,541.0,4.78,4.89,False
1286336778714489890,https://www.airbnb.com/rooms/1286336778714489890,20250926170004.0,2025-09-27,3 MINUTOS DAS AREIAS  DE COPACABANA NSC1145-305,"THIS MODERN AND TASTEFULLY DECORATED APARTMENT IS LOCATED JUST ONE BLOCK FROM THE BEACH, OFFERING THE PERFECT COMBINATION OF COMFORT, PRACTICALITY AND STYLE FOR YOUR STAY, WHETHER FOR LEISURE OR BUSINESS.",2020-05-24,COPACABANA,-22.97982953812636,-43.19036417860562,Entire home/apt,3.0,1.0,1.0,2.0,221.0,4.87,4.87,True
31589131,https://www.airbnb.com/rooms/31589131,20250926170004.0,2025-09-27,APARTAMENTO DIFERENCIADO EM IPANEMA,"UNIQUE APARTMENT IN IPANEMA, ORIGINAL 3 BEDROOMS, FACING LAGOA RODRIGO DE FEITAS, IN THE BEST SPOT OF THE NEIGHBORHOOD. RENOVATED AND FURNISHED WITH DESIGNER FURNITURE, FULLY EQUIPPED AMERICAN KITCHEN, SUITE WITH DOUBLE BED. SPECTACULAR VIEW OF CHRIST THE REDEEMER, SOUNDPROOF GLASS IN ALL WINDOWS AND SPLIT AIR CONDITIONING IN ALL ROOMS. SMALL, CHARMING BUILDING, NO ELEVATOR AND WITH A SMALL FLIGHT OF STAIRS. SPECIAL ACCOMMODATION FOR TASTEFUL COUPLES WHO MAKE A POINT OF COMFORT AND BEAUTY.",2016-04-27,IPANEMA,-22.98093,-43.20435,Entire home/apt,2.0,1.0,1.0,1.0,790.0,5.0,5.0,True
45900883,https://www.airbnb.com/rooms/45900883,20250926170004.0,2025-09-27,BARRA DA TIJUCA  SUÍTE COMPLETA C COZINHA,ATTENTION FOR NEW YEAR AND CARNIVAL PRICES ON REQUEST,2011-04-24,BARRA DA TIJUCA,-23.00675,-43.32097,Entire home/apt,2.0,1.0,1.0,1.0,300.0,4.77,4.62,False
1071086811617358930,https://www.airbnb.com/rooms/1071086811617358930,20250926170004.0,2025-09-27,FABULOUS FLAT IN COPACABANA!,"GREAT LOCATION, AND EASY ACCESS TO COPACABANA BEACH. THE COZY APARTMENT IS LOCATED 1 BLOCK - 250M / 3 MIN. WALK - FROM THE BEACH IN A NICE AREA OF THE WORLD FAMOUS NEIGHBOURHOOD.<BR />IT IS ALSO LOCATED 5 MIN. WALK FROM UNDERGROUND STATION.<BR /><BR />MARAVILHOSO STUDIO A 3 MINUTOS DA ORLA DE COPACABANA E A 5 MINUTOS DA ESTAÇÃO DE METRÔ CARDEAL ARCOVERDE.",2013-11-01,COPACABANA,-22.96657,-43.18269,Entire home/apt,2.0,1.0,1.0,1.0,191.0,4.91,4.91,True
1355068071748426789,https://www.airbnb.com/rooms/1355068071748426789,20250926170004.0,2025-09-27,HOTEL NACIONAL RIO DE JANEIRO,"HOTEL NACIONAL IS A BEAUTIFUL WORK BY OSCAR NIEMEYER.<BR />UNICO HOTEL BUILT IN A CIRCLE FORMAT.<BR />BEAUTIFUL, SOPHISTICATED WORK, WITH EXTREME GOOD TASTE, COMFORTABLE ACCOMMODATION, AS THE PHOTOS DESCRIBE, LOCATED IN A NOBLE NEIGHBORHOOD OF RIO DE JANEIRO.",2025-02-12,SÃO CONRADO,-22.9980396,-43.2568208,Private room,4.0,1.0,1.0,1.0,1143.0,,,False
20638064,https://www.airbnb.com/rooms/20638064,20250926170004.0,2025-09-27,TIA OLIMPIA HOSTEL.,"SIMPLE DECOR, TWO SINGLE BEDS, WITH A TELEVISION IN THE BEDROOM.",2012-05-21,BARRA DA TIJUCA,-22.99751,-43.35014,Shared room,2.0,1.0,1.0,2.0,238.0,4.88,4.56,False
1460061752240552163,https://www.airbnb.com/rooms/1460061752240552163,20250926170004.0,2025-09-27,RIO'S UNIQUE VIEW | ALTO PADRÃO,"FEEL AT HOME WITH BREATHTAKING VIEWS AND ALL THE COMFORT YOU DESERVE. A COZY, COMPLETE AND WELL-LOCATED SPACE TO LIVE SPECIAL DAYS IN RIO:<BR /><BR />• INCREDIBLE VIEW OF CHRIST THE REDEEMER AND SUGARLOAF MOUNTAIN<BR />• 3 BEDROOMS, 2 BATHROOMS<BR />• AIR CONDITIONING IN EVERY ROOM<BR />• THE KITCHEN IS COMPLETE WITH UTENSILS<BR />• TV AND HIGH-SPEED WI-FI<BR />• HIGH FLOOR, QUIET AND AIRY<BR />• 24-HOUR CONCIERGE BUILDING, ELEVATOR AND PARKING SPACE<BR />• PLAYGROUND AND SAFE COMMON AREA<BR />• PRIVILEGED LOCATION IN BOTAFOGO",2022-12-05,BOTAFOGO,-22.95599816307705,-43.17934568971396,Entire home/apt,6.0,2.0,3.0,3.0,454.0,5.0,5.0,True
1051712615771028123,https://www.airbnb.com/rooms/1051712615771028123,20250926170004.0,2025-09-27,DUPLEX FLAT WITH SWIMMING POOL,"BEAUTIFUL DUPLEX IN A BUILDING WITH LEISURE AREA AND SWIMMING POOL IN THE BEST AREA OF ​​BOTAFOGO.  THE APARTMENT HAS TWO LARGE SUITES ON THE UPPER FLOOR AND A LARGE LIVING ROOM WITH OPEN-PLAN KITCHEN AND A BATHROOM ON THE LOWER FLOOR.<BR /> THE BUILDING HAS A 24-HOUR CONCIERGE ,A SWIMMING POOL, GAMES ROOM, RUNNING TRACK AND A GYM.  PERFECT FOR THOSE LOOKING FOR CONVENIENCE, LOCATION, COMFORT AND LEISURE.<BR /> LOCATION CLOSE TO TWO SHOPPING MALLS AND A 15-MINUTE WALK FROM THE BEACHES.",2014-11-29,BOTAFOGO,-22.952276,-43.176627,Entire home/apt,6.0,2.5,2.0,3.0,700.0,5.0,5.0,True
1394170963081567042,https://www.airbnb.com/rooms/1394170963081567042,20250926170004.0,2025-09-27,BARRA DA TIJUCA 2 BEDROOM APARTMENT ON THE BEACH,,2025-03-18,BARRA DA TIJUCA,-23.01118,-43.32907,Entire home/apt,4.0,2.0,2.0,2.0,4356.0,,,False
1126878660865315818,https://www.airbnb.com/rooms/1126878660865315818,20250926170004.0,2025-09-27,LOFT GARCIA - IPANEMA BEACH,"UNDOUBTEDLY THE BEST LOCATION IN IPANEMA - NEXT TO THE BEST RESTAURANTS AND SHOPS IN THE NEIGHBORHOOD, TWO BLOCKS FROM THE BEACH, POSTO 10 AND THE SUBWAY.<BR />THIS APARTMENT IS ON THE CORNER OF CHARMING GARCIA DAVILA STREET, AND YOU CAN DO EVERYTHING ON FOOT. <BR />COMFORTABLY ACCOMMODATES 3 PEOPLE. WELL DECORATED, EQUIPPED, BRIGHT, WITH 24-HOUR CONCIERGE AND ELEVATOR. COMPOSED OF 1 DOUBLE BED AND 1 SINGLE BED, SPLIT AIR, WORK TABLE, DINING TABLE, KITCHEN WITH UTENSILS, CLOSET AND BATHROOM WITH BLINDEX.<BR />LOCATION & CHARM & COMFORT",2016-09-29,IPANEMA,-22.983522567599376,-43.20805184095049,Entire home/apt,3.0,1.0,1.0,2.0,373.0,4.95,4.97,False
1371066567306701522,https://www.airbnb.com/rooms/1371066567306701522,20250926170004.0,2025-09-27,ESTÚDIO ARQUITETO NO JARDIM BOTÂNICO - P.LAJE,"COMFORT, SOPHISTICATION AND A PRIVILEGED LOCATION IN RIO DE JANEIRO. FOR QUIET NIGHTS IN A COZY ATMOSPHERE, THE STUDIO IS YOUR RIGHT CHOICE. <BR />MODERN AND PLANNED DESIGN.<BR />LARGE BALCONY, PERFECT FOR RELAXING AND ENJOYING.<BR />ALL THE AMENITIES FOR A FLAWLESS STAY, HIGH-SPEED WI-FI AND 24-HOUR SECURITY.<BR /><BR />THE APARTMENT IS BETWEEN TWO OF RIO'S MOST ICONIC AREAS: PARQUE LAGE AND THE BOTANICAL GARDEN. GREAT CAFES, RESTAURANTS EASY ACCESS TO THE CITY'S TOP ATTRACTIONS.",2018-09-13,JARDIM BOTÂNICO,-22.9622266,-43.2159157,Entire home/apt,4.0,1.0,1.0,2.0,435.0,4.94,5.0,False
676828733815879324,https://www.airbnb.com/rooms/676828733815879324,20250926170004.0,2025-09-26,"APARTAMENTO CONFORTÁVEL, PERTO DE TRANSPORTES.",THE ENTIRE GROUP WILL ENJOY EASY ACCESS TO EVERYTHING FROM THIS CENTRALLY LOCATED SPACE. WITH POOL AND GAME AREA,2022-04-27,RECREIO DOS BANDEIRANTES,-23.0071206,-43.4413383,Entire home/apt,5.0,2.0,2.0,3.0,1350.0,5.0,5.0,True
781221887905306026,https://www.airbnb.com/rooms/781221887905306026,20250926170004.0,2025-09-27,BEAUTIFUL AND MODERN VILLA IN SÃO CONRADO - SCO001,"INSIDE A CLOSED CONDOMINIUM, IN A CONSTRUCTED AREA OF ​​900M2, WE FIND THIS EXTRAORDINARY MANSION OVERLOOKING PEDRA DA GÁVEA AND SÃO CONRADO BEACH, FROM WHERE IT IS POSSIBLE TO ADMIRE, AS IN A CABIN, LOVERS OF THE SPORT OF HANG GLIDING IN FULL ACTIVITY.",2022-07-10,SÃO CONRADO,-23.00042,-43.27634,Entire home/apt,10.0,4.0,5.0,6.0,24140.0,,,False
1385588792432801874,https://www.airbnb.com/rooms/1385588792432801874,20250926170004.0,2025-09-27,APARTAMENTO NO RECREIO!,"WELCOME TO OUR APARTMENT AT RECREIO DOS BANDEIRANTES! <BR />IDEAL FOR FAMILIES AND FRIENDS, THIS SPACIOUS REFUGE OFFERS COMFORT AND LEISURE IN A SECURE SETTING. <BR />ENJOY COZY ROOMS, LARGE LIVING ROOM, EQUIPPED KITCHEN AND A LOVELY BALCONY. <BR />THE CONDOMINIUM OFFERS 24 HOUR SECURITY AND IS CLOSE TO LOCAL BEACHES, RESTAURANTS AND ATTRACTIONS. COME LIVE UNFORGETTABLE MOMENTS WITH ALL THE COMFORT YOU DESERVE!",,RECREIO DOS BANDEIRANTES,-23.0220678,-43.4873722,Entire home/apt,5.0,2.0,2.0,2.0,406.0,5.0,5.0,True
14054550,https://www.airbnb.com/rooms/14054550,20250926170004.0,2025-09-26,ALUGO SUITE COM ANTE SALA PARA CASAL COM FILHOS.,"THE <BR />BEST FAMILY-FRIENDLY ACCOMMODATION OPTION TO VISIT RIO DE JANEIRO AND WATCH THE OLYMPICS. <BR />SUITE FURNISHED WITH FRONT ROOM FOR A COUPLE WITH CHILDREN OR 2 SINGLE PERSONS DURING THE PERIOD OF THE OLYMPICS. ALL IN GOOD TASTE!<BR />LOCATED IN A WOODED SPOT, AWAY FROM A FAVELA AND HAVING GREAT COMMERCE,TRANSPORTATION AND RESTAURANTS ALL AROUND! CLOSE TO  MARACANÃ ,DEODORO AND SOUTH ZONE.<BR />AMOUNT WITH NEGOTIATIONS FOR DAYS!",2016-07-16,GRAJAÚ,-22.92133,-43.26237,Private room,3.0,1.0,1.0,2.0,805.0,,,False
839089916476529331,https://www.airbnb.com/rooms/839089916476529331,20250926170004.0,2025-09-27,QUARTO SILENCIOSO VISTA CRISTO,"RELAX IN THIS QUIET, STYLISH SPACE.",2017-11-08,HUMAITÁ,-22.956408916207145,-43.20356482483236,Private room,3.0,1.0,1.0,2.0,300.0,,,False
774069324212260081,https://www.airbnb.com/rooms/774069324212260081,20250926170004.0,2025-09-27,STUDIO CHARMOSO EM  BOTAFOGO!,"RELAX IN THIS UNIQUE AND TRANQUIL PLACE. EXCELLENT STUDIO LOCATION, CLOSE TO BOTAFOGO BEACH. ALL AMENITIES ARE WITHIN WALKING DISTANCE: SHOPPING, SUPERMARKETS, SUBWAY, BEACHES, RESTAURANTS, BARS AND MORE. 24-HOUR CONCIERGE, INTERNET, SMART TV <BR />STUDIO WITH 21 SQUARE METERS, FULLY EQUIPPED WITH A REFRIGERATOR, STOVE, WATER FILTER, COFFEE MAKER, SANDWICH MAKER AND MICROWAVE. BEDROOM WITH CLOSET, 1 FULL BED, MIRRORS, AIR-CONDITIONING, BLACK-OUT CURTAIN.",2021-12-18,BOTAFOGO,-22.94651,-43.18139,Entire home/apt,4.0,1.0,0.0,1.0,188.0,4.92,4.92,True
